id,amount_tsh,date_recorded,funder,gps_height,installer,longitude,latitude,wpt_name,num_private,basin,subvillage,region,region_code,district_code,lga,ward,population,public_meeting,recorded_by,scheme_management,scheme_name,permit,construction_year,extraction_type,extraction_type_group,extraction_type_class,management,management_group,payment,payment_type,water_quality,quality_group,quantity,quantity_group,source,source_type,source_class,waterpoint_type,waterpoint_type_group
5446,460.2,2013-06-27,Government,1321,WE,32.619102314148954,-0.6956350602656727,unknown,6,Lake Victoria,A,Morogoro,1,4,Kinondoni,Sinza,360,True,GeoData Consultants Ltd,private operator,unknown,True,2000,rope pump,motorpump,submersible,vwc,commercial,monthly,never pay,salty,good,seasonal,seasonal,borehole,spring,groundwater,hand pump,improved spring
5447,15.9,2013-02-21,Government,1505,CES,35.33808929761996,-9.447540149993346,unknown,7,Wami/Ruvu,A,Arusha,20,4,Moshi,Kilimanjaro Central,308,False,GeoData Consultants Ltd,water board,Scheme A,False,0,submersible,submersible,rope pump,water board,unknown,other,pay per bucket,soft,bad,enough,insufficient,borehole,shallow well,groundwater,improved spring,hand pump
5448,154.2,2013-06-04,Government,134,WE,38.488773590969146,-0.3523466395723709,Kwa Hassan,4,Ruvuma,A,Arusha,3,7,Temeke,Sinza,407,True,GeoData Consultants Ltd,user-group,Scheme A,False,1980,rope pump,gravity,rope pump,user-group,unknown,monthly,never pay,salty,good,dry,insufficient,borehole,rainwater harvesting,surface,hand pump,hand pump
5449,323.0,2011-12-10,unknown,1406,CES,36.85430737317376,-2.9193733525831025,Kwa Mzee,4,Lake Victoria,D,Arusha,23,9,Kinondoni,Kilimanjaro Central,234,True,GeoData Consultants Ltd,vwc,Scheme A,False,2000,gravity,motorpump,handpump,user-group,unknown,monthly,pay per bucket,unknown,good,enough,dry,spring,rainwater harvesting,unknown,improved spring,hand pump
5450,14.5,2012-03-19,unknown,1031,CES,35.714197369946476,-3.0483188466836992,Kwa Hassan,3,Lake Tanganyika,D,Mwanza,27,8,Arusha DC,Kilimanjaro Central,289,True,GeoData Consultants Ltd,private operator,Scheme B,False,1980,rope pump,handpump,handpump,water board,user-group,never pay,pay per bucket,unknown,unknown,dry,enough,shallow well,borehole,groundwater,improved spring,dam
5451,178.3,2012-11-19,Private,1679,unknown,37.583976937829476,-5.953733861025141,Kwa Hassan,8,Pangani,D,Dodoma,11,5,Temeke,Sinza,285,False,GeoData Consultants Ltd,user-group,Scheme A,True,2010,handpump,handpump,rope pump,private operator,user-group,never pay,other,milky,unknown,enough,insufficient,shallow well,spring,groundwater,communal standpipe,improved spring
5452,97.3,2011-02-17,World Bank,0,unknown,36.62846400237111,-0.028246486669191384,unknown,0,Lake Victoria,B,Morogoro,12,1,Ilala,Kijitonyama,89,True,GeoData Consultants Ltd,private operator,unknown,False,1990,motorpump,submersible,submersible,water board,user-group,never pay,other,salty,bad,insufficient,enough,rainwater harvesting,rainwater harvesting,groundwater,communal standpipe,hand pump
5453,63.7,2012-05-26,Government,1741,unknown,38.31749864166096,-5.630591709699119,Kwa Mama,4,Lake Tanganyika,B,Arusha,8,2,Temeke,Moshono,337,True,GeoData Consultants Ltd,private operator,Scheme B,False,2010,rope pump,handpump,rope pump,vwc,unknown,other,monthly,fluoride,unknown,insufficient,seasonal,rainwater harvesting,shallow well,groundwater,communal standpipe,improved spring
5454,138.1,2013-11-05,Government,269,DWE,38.89637227829524,-3.72887999839298,Kwa Mama,2,Wami/Ruvu,D,Mwanza,18,8,Kinondoni,Moshono,383,True,GeoData Consultants Ltd,vwc,Scheme A,True,2000,rope pump,motorpump,motorpump,private operator,unknown,pay per bucket,pay per bucket,soft,unknown,enough,insufficient,rainwater harvesting,spring,unknown,improved spring,communal standpipe
5455,198.3,2013-12-26,Germany,356,WE,35.71995331407123,-3.628598837902052,Kwa Mzee,5,Lake Nyasa,A,Mwanza,16,6,Temeke,Kijitonyama,0,False,GeoData Consultants Ltd,water board,unknown,True,0,handpump,submersible,gravity,private operator,unknown,never pay,monthly,salty,good,enough,dry,spring,rainwater harvesting,groundwater,communal standpipe,hand pump
5456,146.9,2012-01-20,World Bank,530,CES,35.75360412919971,-5.1257132192525585,unknown,5,Lake Tanganyika,A,Kilimanjaro,23,8,Temeke,Moshono,16,True,GeoData Consultants Ltd,water board,unknown,False,1980,handpump,rope pump,rope pump,user-group,commercial,monthly,never pay,fluoride,bad,insufficient,insufficient,spring,rainwater harvesting,unknown,improved spring,hand pump
5457,54.9,2011-02-15,World Bank,895,WE,33.57168606837578,-11.2433389527199,unknown,2,Lake Nyasa,C,Dar es Salaam,8,1,Ilala,Kijitonyama,377,True,GeoData Consultants Ltd,water board,unknown,True,1980,handpump,motorpump,handpump,vwc,unknown,monthly,monthly,salty,good,insufficient,dry,rainwater harvesting,rainwater harvesting,groundwater,improved spring,hand pump
5458,1047.8,2011-10-12,unknown,0,DWE,31.199538997388323,-3.8830332757044914,Kwa Hassan,3,Ruvuma,A,Mwanza,29,8,Moshi,Kilimanjaro Central,425,False,GeoData Consultants Ltd,private operator,Scheme A,True,1980,handpump,motorpump,gravity,water board,user-group,monthly,never pay,soft,unknown,enough,dry,rainwater harvesting,shallow well,surface,improved spring,hand pump
5459,686.8,2013-06-11,Germany,637,unknown,38.76607275487564,-10.551194233967557,Kwa Hassan,6,Wami/Ruvu,D,Dar es Salaam,15,8,Kinondoni,Kijitonyama,338,True,GeoData Consultants Ltd,private operator,Scheme B,True,1980,submersible,rope pump,handpump,user-group,user-group,other,pay per bucket,fluoride,bad,insufficient,dry,rainwater harvesting,rainwater harvesting,groundwater,dam,hand pump
5460,208.7,2011-10-17,Government,1436,DWE,34.59012619261357,-6.689759410874224,Kwa Hassan,9,Lake Nyasa,A,Arusha,9,1,Arusha DC,Kijitonyama,360,False,GeoData Consultants Ltd,user-group,Scheme B,False,1990,rope pump,rope pump,handpump,water board,unknown,never pay,never pay,salty,bad,insufficient,enough,shallow well,rainwater harvesting,surface,communal standpipe,dam
5461,890.5,2012-06-14,unknown,268,WE,30.383758250794084,-3.555982857922869,unknown,5,Wami/Ruvu,D,Kilimanjaro,17,2,Temeke,Moshono,298,False,GeoData Consultants Ltd,water board,unknown,False,1990,handpump,submersible,rope pump,water board,user-group,monthly,monthly,fluoride,unknown,dry,dry,spring,borehole,groundwater,dam,hand pump
5462,93.1,2013-09-09,Private,1734,CES,29.269068655867912,-9.529389471379897,Kwa Mama,5,Lake Tanganyika,A,Dar es Salaam,2,4,Temeke,Kilimanjaro Central,483,True,GeoData Consultants Ltd,private operator,Scheme A,True,0,gravity,handpump,handpump,water board,commercial,monthly,never pay,fluoride,unknown,seasonal,dry,shallow well,shallow well,surface,hand pump,hand pump
5463,40.4,2013-04-07,World Bank,1588,CES,33.76933392430535,-1.894541465860268,unknown,5,Pangani,C,Kilimanjaro,28,6,Moshi,Kilimanjaro Central,159,False,GeoData Consultants Ltd,water board,Scheme B,True,2010,submersible,rope pump,submersible,vwc,user-group,never pay,other,soft,good,insufficient,enough,shallow well,rainwater harvesting,groundwater,hand pump,communal standpipe
5464,9.5,2013-02-23,Government,112,DWE,38.35708264862714,-1.2997456417337503,Kwa Mama,6,Ruvuma,D,Dar es Salaam,21,5,Temeke,Machame Uroki,381,False,GeoData Consultants Ltd,water board,Scheme A,True,1990,handpump,submersible,gravity,vwc,commercial,pay per bucket,pay per bucket,unknown,bad,insufficient,insufficient,spring,rainwater harvesting,surface,improved spring,hand pump
5465,500.4,2012-02-11,Germany,366,WE,33.42931566196103,-5.835204544300193,Kwa Mzee,6,Lake Nyasa,B,Dar es Salaam,24,1,Arusha DC,Kijitonyama,160,False,GeoData Consultants Ltd,vwc,Scheme B,True,2010,handpump,rope pump,gravity,private operator,unknown,pay per bucket,other,fluoride,bad,seasonal,dry,borehole,rainwater harvesting,surface,hand pump,communal standpipe
5466,84.5,2012-10-15,World Bank,1548,DWE,29.861723219984395,-3.139474745117674,Kwa Mama,9,Pangani,D,Mwanza,16,1,Arusha DC,Moshono,205,False,GeoData Consultants Ltd,user-group,unknown,False,2000,rope pump,handpump,handpump,water board,user-group,other,never pay,milky,good,dry,dry,rainwater harvesting,spring,unknown,hand pump,improved spring
5467,1022.9,2013-05-21,Germany,1569,CES,37.406467025608556,-4.678005613054884,Kwa Mama,1,Pangani,D,Kilimanjaro,14,9,Arusha DC,Moshono,378,True,GeoData Consultants Ltd,user-group,unknown,True,0,submersible,handpump,handpump,vwc,user-group,other,monthly,milky,bad,enough,seasonal,rainwater harvesting,shallow well,groundwater,hand pump,improved spring
5468,367.7,2011-01-25,Germany,285,unknown,35.53287815983039,-9.813252066994082,unknown,3,Pangani,C,Arusha,15,6,Arusha DC,Kijitonyama,384,True,GeoData Consultants Ltd,user-group,unknown,True,0,motorpump,rope pump,gravity,water board,unknown,never pay,monthly,salty,good,insufficient,insufficient,rainwater harvesting,borehole,surface,hand pump,improved spring
5469,0.4,2011-06-15,World Bank,1785,WE,33.48901035374852,-4.539070578177142,unknown,3,Lake Victoria,B,Dar es Salaam,26,5,Ilala,Moshono,255,False,GeoData Consultants Ltd,water board,unknown,False,0,handpump,submersible,gravity,private operator,unknown,pay per bucket,other,fluoride,good,seasonal,insufficient,spring,shallow well,groundwater,communal standpipe,hand pump
5470,401.0,2012-05-02,World Bank,68,CES,39.06490860418576,-10.47967537804875,unknown,4,Ruvuma,A,Mwanza,29,5,Arusha DC,Machame Uroki,0,False,GeoData Consultants Ltd,private operator,Scheme B,False,0,gravity,rope pump,submersible,user-group,user-group,never pay,pay per bucket,fluoride,good,dry,dry,rainwater harvesting,borehole,groundwater,hand pump,hand pump
5471,132.3,2012-02-13,Government,728,DWE,35.34999867728118,-10.009555049682795,Kwa Mama,4,Pangani,B,Morogoro,1,5,Moshi,Sinza,303,False,GeoData Consultants Ltd,vwc,Scheme B,True,1990,motorpump,submersible,handpump,user-group,commercial,pay per bucket,never pay,fluoride,good,enough,insufficient,borehole,shallow well,unknown,communal standpipe,hand pump
5472,106.9,2013-05-09,World Bank,1733,CES,29.63304180504882,-4.212133223255979,Kwa Hassan,2,Lake Nyasa,D,Dar es Salaam,8,9,Kinondoni,Kijitonyama,175,True,GeoData Consultants Ltd,vwc,unknown,False,2010,motorpump,motorpump,submersible,user-group,user-group,pay per bucket,never pay,unknown,bad,insufficient,dry,rainwater harvesting,borehole,surface,hand pump,communal standpipe
5473,54.1,2013-10-01,Private,714,WE,36.871541182238886,-11.740108341708797,Kwa Hassan,4,Wami/Ruvu,B,Dar es Salaam,9,6,Ilala,Moshono,486,False,GeoData Consultants Ltd,user-group,Scheme B,False,0,submersible,submersible,rope pump,user-group,unknown,never pay,never pay,unknown,good,dry,enough,borehole,borehole,surface,hand pump,hand pump
5474,896.3,2011-08-08,Germany,1767,CES,32.80054347612678,-3.0085652192468757,Kwa Hassan,7,Wami/Ruvu,B,Dar es Salaam,18,9,Arusha DC,Kijitonyama,362,True,GeoData Consultants Ltd,water board,unknown,False,1980,submersible,submersible,rope pump,water board,commercial,pay per bucket,never pay,fluoride,unknown,seasonal,insufficient,spring,spring,surface,improved spring,hand pump
5475,263.5,2013-01-21,Government,967,WE,33.97583192501698,-4.911437476152653,Kwa Mzee,3,Ruvuma,A,Arusha,20,3,Temeke,Machame Uroki,269,True,GeoData Consultants Ltd,water board,Scheme B,False,2010,rope pump,motorpump,motorpump,user-group,unknown,never pay,pay per bucket,fluoride,unknown,enough,seasonal,shallow well,spring,surface,improved spring,communal standpipe
5476,152.9,2011-01-11,Germany,287,unknown,31.458800948837684,-1.5190675369930418,Kwa Mama,5,Lake Tanganyika,B,Arusha,26,3,Hai,Kijitonyama,55,False,GeoData Consultants Ltd,water board,unknown,True,2010,rope pump,handpump,motorpump,water board,user-group,other,monthly,salty,unknown,dry,enough,shallow well,rainwater harvesting,surface,communal standpipe,improved spring
5477,51.5,2012-12-14,World Bank,1008,DWE,31.438202508224315,-1.6103043337815492,unknown,7,Wami/Ruvu,A,Dodoma,7,4,Moshi,Kijitonyama,276,False,GeoData Consultants Ltd,water board,Scheme A,True,1980,motorpump,submersible,handpump,vwc,commercial,pay per bucket,other,soft,bad,dry,insufficient,rainwater harvesting,borehole,surface,hand pump,improved spring
5478,207.5,2011-05-05,World Bank,355,WE,37.820216103150116,-10.638646297171217,Kwa Mzee,0,Ruvuma,B,Morogoro,2,2,Arusha DC,Sinza,191,True,GeoData Consultants Ltd,vwc,unknown,False,2000,submersible,rope pump,gravity,user-group,unknown,never pay,other,unknown,bad,dry,insufficient,shallow well,shallow well,groundwater,dam,dam
5479,0.8,2013-07-02,World Bank,1930,WE,34.01054769384224,-3.398809868774576,unknown,9,Wami/Ruvu,B,Dodoma,23,3,Arusha DC,Moshono,112,False,GeoData Consultants Ltd,private operator,unknown,True,1980,gravity,handpump,motorpump,private operator,unknown,never pay,never pay,unknown,bad,enough,seasonal,spring,spring,surface,hand pump,communal standpipe
5480,284.3,2012-03-20,World Bank,738,DWE,38.98546596279792,-10.824112830673034,Kwa Mzee,7,Wami/Ruvu,C,Arusha,18,4,Hai,Sinza,166,False,GeoData Consultants Ltd,vwc,Scheme B,True,2000,submersible,submersible,motorpump,water board,unknown,other,monthly,salty,unknown,seasonal,dry,shallow well,borehole,groundwater,dam,hand pump
5481,49.1,2012-08-23,unknown,1889,DWE,32.67460524679714,-2.414445086265788,unknown,9,Lake Victoria,B,Mwanza,22,1,Arusha DC,Kijitonyama,389,False,GeoData Consultants Ltd,water board,unknown,True,0,motorpump,rope pump,handpump,user-group,commercial,monthly,monthly,soft,bad,insufficient,dry,spring,rainwater harvesting,surface,hand pump,hand pump
5482,850.3,2011-05-22,Germany,334,unknown,32.63141267293556,-4.24949594199593,Kwa Mama,7,Lake Tanganyika,B,Arusha,6,7,Moshi,Moshono,266,False,GeoData Consultants Ltd,private operator,Scheme A,True,1980,gravity,handpump,motorpump,vwc,unknown,pay per bucket,monthly,milky,good,insufficient,enough,spring,borehole,surface,hand pump,hand pump
5483,60.3,2012-01-23,World Bank,1463,WE,38.47410982326207,-2.177140980932265,Kwa Hassan,5,Lake Victoria,A,Kilimanjaro,10,4,Moshi,Kilimanjaro Central,99,True,GeoData Consultants Ltd,user-group,Scheme A,False,1980,rope pump,motorpump,handpump,water board,user-group,monthly,never pay,salty,good,insufficient,insufficient,shallow well,spring,surface,communal standpipe,improved spring
5484,309.9,2011-07-03,unknown,164,unknown,37.56842672839657,-3.7049215202520127,Kwa Mzee,2,Wami/Ruvu,A,Morogoro,10,6,Kinondoni,Machame Uroki,160,False,GeoData Consultants Ltd,private operator,Scheme A,False,0,submersible,motorpump,gravity,vwc,unknown,pay per bucket,monthly,soft,unknown,insufficient,dry,spring,shallow well,groundwater,communal standpipe,hand pump
5485,262.1,2012-06-25,Government,468,DWE,34.834809425863995,-0.9914393564682626,Kwa Mzee,3,Lake Victoria,D,Dar es Salaam,13,4,Hai,Machame Uroki,467,True,GeoData Consultants Ltd,private operator,Scheme B,True,1990,submersible,handpump,gravity,user-group,unknown,monthly,never pay,soft,unknown,insufficient,seasonal,shallow well,spring,unknown,communal standpipe,hand pump
5486,1387.6,2011-07-13,Government,1683,unknown,29.296793607684627,-10.828593609560466,Kwa Hassan,0,Lake Tanganyika,C,Morogoro,19,9,Hai,Moshono,269,False,GeoData Consultants Ltd,vwc,Scheme A,True,0,motorpump,gravity,gravity,user-group,user-group,monthly,other,soft,good,enough,enough,borehole,rainwater harvesting,surface,improved spring,improved spring
5487,371.8,2013-08-22,Government,0,WE,34.62971643737977,-0.18208909391242223,Kwa Hassan,7,Lake Tanganyika,C,Arusha,8,6,Hai,Kijitonyama,10,True,GeoData Consultants Ltd,user-group,unknown,True,2000,rope pump,submersible,gravity,water board,unknown,monthly,never pay,soft,good,enough,enough,borehole,shallow well,unknown,hand pump,improved spring
5488,149.5,2012-05-26,World Bank,71,DWE,35.673466126425396,-2.1656022979422076,Kwa Mama,5,Lake Victoria,A,Kilimanjaro,9,6,Temeke,Moshono,308,False,GeoData Consultants Ltd,water board,Scheme B,False,1990,handpump,handpump,motorpump,private operator,commercial,never pay,monthly,fluoride,bad,insufficient,insufficient,shallow well,rainwater harvesting,unknown,hand pump,improved spring
5489,270.2,2012-09-12,Germany,823,DWE,37.77482438440548,-3.572573342613003,Kwa Hassan,0,Ruvuma,A,Mwanza,18,7,Temeke,Machame Uroki,182,False,GeoData Consultants Ltd,private operator,Scheme B,True,0,submersible,rope pump,rope pump,private operator,commercial,monthly,pay per bucket,milky,unknown,enough,dry,borehole,shallow well,surface,dam,hand pump
5490,137.1,2011-10-22,Germany,1323,unknown,38.233286914863996,-7.155614213922721,unknown,0,Ruvuma,C,Arusha,2,1,Arusha DC,Kilimanjaro Central,185,False,GeoData Consultants Ltd,vwc,Scheme B,False,2010,gravity,gravity,rope pump,private operator,commercial,other,pay per bucket,soft,good,enough,dry,spring,spring,groundwater,hand pump,hand pump
5491,1036.4,2012-12-16,Government,681,DWE,29.288092283775946,-8.037845723709916,Kwa Hassan,2,Lake Victoria,B,Kilimanjaro,2,1,Arusha DC,Machame Uroki,115,False,GeoData Consultants Ltd,water board,Scheme A,False,1980,handpump,submersible,submersible,private operator,unknown,other,monthly,soft,unknown,enough,dry,rainwater harvesting,rainwater harvesting,unknown,communal standpipe,improved spring
5492,445.8,2011-08-25,Government,1747,DWE,37.760482506822825,-10.599117154908074,Kwa Mzee,9,Wami/Ruvu,D,Kilimanjaro,29,9,Ilala,Kilimanjaro Central,73,True,GeoData Consultants Ltd,vwc,Scheme A,True,1980,submersible,submersible,handpump,user-group,unknown,pay per bucket,pay per bucket,soft,good,seasonal,insufficient,spring,spring,groundwater,communal standpipe,improved spring
5493,105.1,2012-01-15,Private,526,WE,37.12460140382083,-8.71792617759029,Kwa Mzee,3,Lake Tanganyika,A,Dodoma,19,9,Kinondoni,Kilimanjaro Central,96,False,GeoData Consultants Ltd,water board,unknown,True,1990,handpump,motorpump,motorpump,vwc,user-group,never pay,never pay,fluoride,good,dry,insufficient,borehole,rainwater harvesting,surface,dam,hand pump
5494,192.8,2013-08-21,World Bank,642,DWE,33.36222152593285,-6.425897652040529,Kwa Hassan,6,Lake Victoria,D,Mwanza,9,9,Hai,Machame Uroki,0,False,GeoData Consultants Ltd,user-group,Scheme B,False,1990,rope pump,motorpump,gravity,user-group,unknown,other,pay per bucket,fluoride,unknown,enough,dry,rainwater harvesting,shallow well,groundwater,communal standpipe,dam
5495,657.9,2013-01-22,Government,959,DWE,32.146502893629545,-5.651404790462612,Kwa Mama,8,Lake Victoria,A,Dodoma,19,1,Kinondoni,Machame Uroki,209,True,GeoData Consultants Ltd,user-group,unknown,True,1980,motorpump,handpump,motorpump,vwc,commercial,other,other,fluoride,unknown,dry,enough,rainwater harvesting,shallow well,groundwater,dam,hand pump
5496,442.0,2013-01-01,Germany,1703,unknown,35.602602245637065,-10.938216786296998,Kwa Mzee,6,Lake Victoria,C,Arusha,17,7,Kinondoni,Kilimanjaro Central,450,True,GeoData Consultants Ltd,user-group,unknown,False,1980,submersible,motorpump,rope pump,vwc,unknown,never pay,other,milky,unknown,dry,insufficient,spring,rainwater harvesting,unknown,communal standpipe,hand pump
5497,354.3,2011-03-02,Germany,506,DWE,30.880151757870713,-9.924694323212051,Kwa Mzee,0,Pangani,B,Arusha,7,6,Kinondoni,Machame Uroki,436,True,GeoData Consultants Ltd,user-group,Scheme B,True,1980,motorpump,submersible,motorpump,user-group,commercial,monthly,monthly,unknown,unknown,seasonal,enough,shallow well,borehole,surface,improved spring,hand pump
5498,344.1,2013-07-01,Private,213,DWE,34.826104312384395,-3.346783729242105,Kwa Mzee,5,Ruvuma,C,Kilimanjaro,29,1,Moshi,Moshono,116,False,GeoData Consultants Ltd,private operator,unknown,True,0,motorpump,gravity,rope pump,water board,unknown,other,monthly,salty,good,insufficient,seasonal,borehole,borehole,surface,dam,dam
5499,69.8,2011-12-11,World Bank,1084,unknown,33.687056586718136,-6.587639936677688,unknown,6,Lake Tanganyika,C,Kilimanjaro,24,1,Arusha DC,Kijitonyama,16,True,GeoData Consultants Ltd,vwc,Scheme B,False,0,rope pump,rope pump,submersible,private operator,unknown,monthly,other,milky,unknown,enough,enough,spring,spring,groundwater,hand pump,improved spring
5500,382.6,2011-04-25,unknown,1925,unknown,37.18963961595515,-4.345767947248225,Kwa Mzee,8,Ruvuma,C,Dar es Salaam,15,8,Temeke,Kilimanjaro Central,153,True,GeoData Consultants Ltd,water board,Scheme A,True,1980,motorpump,rope pump,submersible,private operator,user-group,other,pay per bucket,salty,good,dry,insufficient,borehole,borehole,unknown,communal standpipe,communal standpipe
5501,646.4,2011-09-21,Government,839,CES,33.37469266472233,-2.1049624538845357,Kwa Mzee,7,Lake Tanganyika,C,Mwanza,17,4,Temeke,Moshono,26,True,GeoData Consultants Ltd,user-group,Scheme B,True,1980,gravity,handpump,rope pump,water board,commercial,monthly,other,salty,bad,insufficient,insufficient,borehole,rainwater harvesting,surface,hand pump,dam
5502,119.2,2013-07-13,Germany,1355,DWE,34.76997223929287,-8.43364047429815,Kwa Hassan,8,Wami/Ruvu,C,Mwanza,26,1,Hai,Kijitonyama,313,False,GeoData Consultants Ltd,private operator,unknown,False,0,gravity,rope pump,handpump,water board,user-group,pay per bucket,other,fluoride,bad,seasonal,insufficient,spring,rainwater harvesting,unknown,dam,improved spring
5503,47.0,2011-06-26,unknown,875,unknown,29.487045853359863,-3.364680340534928,unknown,3,Pangani,C,Kilimanjaro,29,4,Hai,Kilimanjaro Central,486,True,GeoData Consultants Ltd,vwc,Scheme A,True,1980,rope pump,handpump,handpump,user-group,user-group,other,pay per bucket,soft,bad,enough,enough,spring,shallow well,surface,hand pump,improved spring
5504,1185.5,2011-02-01,Germany,1282,unknown,39.92267827541411,-0.2606938535562975,Kwa Mzee,7,Ruvuma,B,Arusha,14,9,Hai,Kilimanjaro Central,124,False,GeoData Consultants Ltd,vwc,Scheme B,False,2000,submersible,handpump,gravity,vwc,unknown,monthly,never pay,fluoride,bad,insufficient,seasonal,shallow well,borehole,unknown,dam,dam
5505,130.1,2012-09-02,World Bank,984,CES,32.51211182141043,-4.319702435691042,unknown,5,Wami/Ruvu,D,Dar es Salaam,20,9,Arusha DC,Machame Uroki,77,True,GeoData Consultants Ltd,private operator,unknown,False,1990,motorpump,submersible,submersible,private operator,user-group,pay per bucket,monthly,milky,good,seasonal,enough,rainwater harvesting,borehole,surface,communal standpipe,improved spring
5506,202.9,2013-09-20,Private,1092,DWE,30.360311910619945,-4.498319315118758,unknown,0,Ruvuma,D,Dodoma,17,7,Temeke,Machame Uroki,376,True,GeoData Consultants Ltd,user-group,unknown,True,2010,gravity,rope pump,gravity,user-group,commercial,never pay,pay per bucket,milky,bad,dry,enough,shallow well,rainwater harvesting,unknown,dam,dam
5507,1305.0,2012-02-15,Private,0,unknown,33.15174412385596,-0.05775281031538526,Kwa Mama,6,Ruvuma,B,Kilimanjaro,27,1,Ilala,Moshono,227,True,GeoData Consultants Ltd,water board,Scheme A,False,0,submersible,rope pump,gravity,private operator,user-group,monthly,never pay,fluoride,bad,dry,seasonal,spring,rainwater harvesting,unknown,dam,hand pump
5508,82.2,2013-08-05,Germany,1681,DWE,31.03546319571078,-0.11269208829415511,unknown,1,Lake Tanganyika,D,Arusha,24,8,Ilala,Kilimanjaro Central,2,True,GeoData Consultants Ltd,private operator,Scheme B,False,2000,submersible,handpump,gravity,water board,commercial,other,other,fluoride,bad,insufficient,insufficient,rainwater harvesting,rainwater harvesting,surface,dam,hand pump
5509,118.7,2012-05-12,World Bank,1499,CES,39.18914789700224,-2.1863333526011814,Kwa Mama,3,Pangani,C,Arusha,13,8,Arusha DC,Kijitonyama,148,True,GeoData Consultants Ltd,vwc,Scheme A,False,0,submersible,submersible,submersible,vwc,user-group,monthly,never pay,milky,unknown,insufficient,dry,shallow well,borehole,unknown,improved spring,hand pump
5510,296.9,2012-07-05,Private,1668,DWE,38.8942184492547,-10.926200644594498,Kwa Mzee,3,Ruvuma,A,Dodoma,2,4,Arusha DC,Moshono,0,False,GeoData Consultants Ltd,private operator,Scheme A,False,1980,rope pump,rope pump,handpump,vwc,unknown,other,monthly,soft,bad,dry,dry,spring,rainwater harvesting,groundwater,dam,dam
5511,1414.7,2013-09-10,Private,470,WE,37.29688210085654,-1.946311364004238,Kwa Mama,4,Lake Tanganyika,A,Kilimanjaro,28,1,Ilala,Kijitonyama,117,False,GeoData Consultants Ltd,water board,Scheme A,False,2010,rope pump,rope pump,rope pump,water board,unknown,never pay,never pay,fluoride,good,enough,enough,spring,borehole,surface,dam,dam
5512,17.2,2012-03-06,World Bank,328,CES,38.7082722140367,-9.758074819431862,Kwa Mzee,4,Pangani,C,Dodoma,22,8,Moshi,Moshono,73,False,GeoData Consultants Ltd,water board,unknown,True,2010,gravity,rope pump,rope pump,vwc,commercial,other,pay per bucket,unknown,bad,dry,seasonal,spring,rainwater harvesting,groundwater,communal standpipe,improved spring
5513,109.6,2012-02-15,World Bank,1827,unknown,37.054824652789094,-2.8187509257161043,unknown,6,Lake Nyasa,D,Dodoma,19,8,Arusha DC,Sinza,159,True,GeoData Consultants Ltd,private operator,Scheme A,True,1990,rope pump,submersible,gravity,water board,user-group,pay per bucket,never pay,milky,unknown,insufficient,enough,rainwater harvesting,spring,groundwater,dam,dam
5514,293.6,2013-07-11,World Bank,374,CES,36.36759750350067,-9.01533671084418,Kwa Mama,6,Wami/Ruvu,A,Mwanza,28,1,Hai,Kilimanjaro Central,286,True,GeoData Consultants Ltd,user-group,Scheme B,False,0,rope pump,rope pump,handpump,vwc,user-group,monthly,other,unknown,unknown,enough,enough,spring,spring,surface,improved spring,dam
5515,137.7,2013-04-03,unknown,0,CES,32.44465605395749,-11.392825367189067,Kwa Mzee,9,Lake Nyasa,C,Kilimanjaro,10,9,Temeke,Kijitonyama,108,True,GeoData Consultants Ltd,vwc,Scheme B,False,0,gravity,rope pump,submersible,water board,user-group,never pay,never pay,soft,bad,enough,insufficient,shallow well,borehole,surface,improved spring,improved spring
5516,118.8,2013-04-14,Government,917,unknown,34.624349808400765,-6.8484444050892535,Kwa Mama,1,Wami/Ruvu,A,Dar es Salaam,13,1,Hai,Kilimanjaro Central,222,False,GeoData Consultants Ltd,user-group,Scheme B,False,2010,gravity,rope pump,rope pump,water board,user-group,monthly,pay per bucket,fluoride,bad,dry,enough,borehole,shallow well,surface,dam,dam
5517,212.6,2013-02-11,World Bank,947,unknown,32.23531589031103,-8.288893145941245,Kwa Mzee,9,Ruvuma,B,Dar es Salaam,16,4,Arusha DC,Moshono,299,True,GeoData Consultants Ltd,vwc,unknown,False,2000,submersible,handpump,gravity,vwc,unknown,never pay,monthly,fluoride,unknown,dry,enough,rainwater harvesting,shallow well,groundwater,communal standpipe,improved spring
5518,287.7,2012-02-20,World Bank,577,DWE,33.60016548913359,-3.4005947638497727,Kwa Mama,0,Ruvuma,B,Dar es Salaam,11,3,Temeke,Kilimanjaro Central,375,True,GeoData Consultants Ltd,vwc,Scheme A,False,1990,submersible,motorpump,submersible,private operator,unknown,never pay,other,milky,bad,enough,insufficient,rainwater harvesting,borehole,unknown,communal standpipe,communal standpipe
5519,390.8,2012-05-24,World Bank,225,CES,32.56526952803688,-5.185815870653844,Kwa Mama,9,Wami/Ruvu,C,Arusha,19,4,Arusha DC,Kilimanjaro Central,137,False,GeoData Consultants Ltd,private operator,Scheme B,False,2010,motorpump,motorpump,submersible,vwc,unknown,other,never pay,unknown,bad,dry,enough,spring,spring,unknown,improved spring,hand pump
